50000 -0.2141709273625      4.063842273271e-05
100000 -0.215135255991          2.788931333947e-05
200000 -0.2157370810125         2.566855580155e-05
500000 -0.216148894284                  2.942615450029e-05
1000000 -0.2162898831735            3.117001561025e-05
1400000  -0.21637078489          2.066440347412e-05
3000000  -0.216475                  1.84508e-05
