 ######
    44255 -3.3376076576E+09  7.7084870813E+09
    44355 -3.3280804330E+09  7.7066608688E+09
    44455 -3.3237425991E+09  7.7068534534E+09
    44555 -3.3406118153E+09  7.7110808467E+09
    44655 -3.3417298326E+09  7.7140801456E+09
    44755 -3.3463497131E+09  7.7208709538E+09
    44855 -3.3493724010E+09  7.7305135660E+09
    44955 -3.3342819346E+09  7.7212550788E+09
    45055 -3.3348878810E+09  7.7124089088E+09
    45155 -3.3368486981E+09  7.7179201220E+09
    45255 -3.3492414560E+09  7.7185075438E+09
    45355 -3.3460629646E+09  7.7239747856E+09
    45455 -3.3456131657E+09  7.7229871293E+09
    45555 -3.3331354030E+09  7.7204787115E+09
    45655 -3.3436273167E+09  7.7289838002E+09
    45755 -3.3491042807E+09  7.7348084224E+09
    45855 -3.3511718603E+09  7.7396877435E+09
    45955 -3.3384617816E+09  7.7484668127E+09
    46055 -3.3466021517E+09  7.7478406355E+09
    46155 -3.3458259248E+09  7.7519391085E+09
    46255 -3.3470857559E+09  7.7422648231E+09
    46355 -3.3553262696E+09  7.7384720376E+09
    46455 -3.3597418689E+09  7.7316792828E+09
    46555 -3.3523852026E+09  7.7313195682E+09
    46655 -3.3541094006E+09  7.7342012343E+09
    46755 -3.3463038647E+09  7.7332428208E+09
    46855 -3.3519587516E+09  7.7312806564E+09
    46955 -3.3500741907E+09  7.7256680293E+09
    47055 -3.3458044766E+09  7.7186223437E+09
    47155 -3.3450477329E+09  7.7110759656E+09
    47255 -3.3381309146E+09  7.7087317529E+09
    47355 -3.3481414929E+09  7.7120333357E+09
    47455 -3.3415405955E+09  7.7149454212E+09
    47555 -3.3266473524E+09  7.7098434897E+09
    47655 -3.3314705416E+09  7.7026663503E+09
    47755 -3.3264743703E+09  7.7004174073E+09
    47855 -3.3297688609E+09  7.7084039995E+09
    47955 -3.3398698568E+09  7.7221099087E+09
    48055 -3.3563529852E+09  7.7252979005E+09
    48155 -3.3401417240E+09  7.7267222904E+09
    48255 -3.3536279271E+09  7.7287558309E+09
    48355 -3.3439313764E+09  7.7321082107E+09
    48455 -3.3428255512E+09  7.7289154023E+09
    48555 -3.3518394114E+09  7.7239097858E+09
    48655 -3.3395583548E+09  7.7176639232E+09
    48755 -3.3424949109E+09  7.7289314216E+09
    48855 -3.3462849889E+09  7.7257359294E+09
    48955 -3.3456877732E+09  7.7185687351E+09
    49055 -3.3463267827E+09  7.7291235302E+09
    49155 -3.3484480646E+09  7.7265955840E+09
    49255 -3.3578193881E+09  7.7248822012E+09
    49355 -3.3527180312E+09  7.7222619984E+09
    49455 -3.3334753327E+09  7.7248583883E+09
    49555 -3.3288693457E+09  7.7229524234E+09
    49655 -3.3349310305E+09  7.7122176275E+09
    49755 -3.3356237047E+09  7.7231803271E+09
    49855 -3.3418093559E+09  7.7127858228E+09
    49955 -3.3396523117E+09  7.7107541433E+09
    50055 -3.3323714824E+09  7.7219154978E+09
    50155 -3.3425805231E+09  7.7294917080E+09
    50255 -3.3463843524E+09  7.7257328664E+09
    50355 -3.3475168612E+09  7.7213023696E+09
    50455 -3.3436445112E+09  7.7261063029E+09
    50555 -3.3404945806E+09  7.7292928450E+09
    50655 -3.3501497299E+09  7.7359377350E+09
    50755 -3.3434942011E+09  7.7387177184E+09
    50855 -3.3532962372E+09  7.7403608947E+09
    50955 -3.3544638747E+09  7.7387260677E+09
    51055 -3.3590509317E+09  7.7313988630E+09
    51155 -3.3528055695E+09  7.7255131195E+09
    51255 -3.3319587064E+09  7.7212481382E+09
    51355 -3.3470422494E+09  7.7226442747E+09
    51455 -3.3419893566E+09  7.7189047269E+09
    51555 -3.3555941893E+09  7.7245485515E+09
    51655 -3.3487103354E+09  7.7296172330E+09
    51755 -3.3454918842E+09  7.7362690136E+09
    51855 -3.3528943954E+09  7.7336541042E+09
    51955 -3.3393942316E+09  7.7398296394E+09
    52055 -3.3437836147E+09  7.7303955667E+09
    52155 -3.3456302311E+09  7.7251321297E+09
    52255 -3.3418247139E+09  7.7214830038E+09
    52355 -3.3438383939E+09  7.7235857810E+09
    52455 -3.3386195577E+09  7.7181998689E+09
    52555 -3.3339322701E+09  7.7192612375E+09
    52655 -3.3458494917E+09  7.7250562862E+09
    52755 -3.3412854468E+09  7.7268983671E+09
    52855 -3.3394733052E+09  7.7204934418E+09
    52955 -3.3477850832E+09  7.7223444493E+09
    53055 -3.3412957153E+09  7.7211223913E+09
    53155 -3.3392586628E+09  7.7230060446E+09
    53255 -3.3410060083E+09  7.7202447891E+09
    53355 -3.3426760306E+09  7.7192709678E+09
    53455 -3.3395916524E+09  7.7135181964E+09
    53555 -3.3358666685E+09  7.7178918355E+09
    53655 -3.3405532027E+09  7.7247493702E+09
    53755 -3.3395729493E+09  7.7227430003E+09
    53855 -3.3603454319E+09  7.7353926248E+09
    53955 -3.3471522692E+09  7.7381317217E+09
    54055 -3.3480322382E+09  7.7365396372E+09
    54155 -3.3588212211E+09  7.7344314324E+09
    54255 -3.3503683604E+09  7.7262655447E+09
    54355 -3.3408575409E+09  7.7271358938E+09
    54455 -3.3461935399E+09  7.7179565467E+09
    54555 -3.3403764884E+09  7.7264809867E+09
    54655 -3.3415984219E+09  7.7249055951E+09
    54755 -3.3392796660E+09  7.7171679047E+09
    54855 -3.3354325533E+09  7.7226872619E+09
    54955 -3.3259007011E+09  7.7295587250E+09
    55055 -3.3435267057E+09  7.7257575277E+09
    55155 -3.3452204189E+09  7.7336604487E+09
    55255 -3.3446468129E+09  7.7360284721E+09
    55355 -3.3581724653E+09  7.7432129413E+09
    55455 -3.3483941972E+09  7.7497607372E+09
    55555 -3.3367456641E+09  7.7464755115E+09
    55655 -3.3569602737E+09  7.7428872679E+09
    55755 -3.3499099257E+09  7.7379605617E+09
    55855 -3.3468576259E+09  7.7337546437E+09
    55955 -3.3554263162E+09  7.7277210669E+09
    56055 -3.3499294963E+09  7.7208072624E+09
    56155 -3.3523101333E+09  7.7271526306E+09
    56255 -3.3541765493E+09  7.7280868887E+09
    56355 -3.3541022970E+09  7.7201821856E+09
    56455 -3.3557065070E+09  7.7230403746E+09
    56555 -3.3477263145E+09  7.7228628288E+09
    56655 -3.3509821097E+09  7.7270428544E+09
    56755 -3.3416434986E+09  7.7219678892E+09
    56855 -3.3334432817E+09  7.7209071478E+09
    56955 -3.3325751039E+09  7.7255887559E+09
    57055 -3.3486386955E+09  7.7360000099E+09
    57155 -3.3509015076E+09  7.7369549423E+09
    57255 -3.3391475279E+09  7.7300353306E+09
    57355 -3.3444616647E+09  7.7347001219E+09
    57455 -3.3540320569E+09  7.7369889867E+09
    57555 -3.3495043412E+09  7.7349446540E+09
    57655 -3.3376191620E+09  7.7317314586E+09
    57755 -3.3447255618E+09  7.7343115564E+09
    57855 -3.3448968208E+09  7.7353840394E+09
    57955 -3.3482123596E+09  7.7376958488E+09
    58055 -3.3569979749E+09  7.7384540813E+09
    58155 -3.3509160671E+09  7.7354426246E+09
    58255 -3.3538844870E+09  7.7282625911E+09
    58355 -3.3489977846E+09  7.7232009737E+09
    58455 -3.3367676928E+09  7.7215261362E+09
    58555 -3.3283647436E+09  7.7149486981E+09
    58655 -3.3407245031E+09  7.7141035101E+09
    58755 -3.3378181833E+09  7.7166513996E+09
    58855 -3.3408296499E+09  7.7212009920E+09
    58955 -3.3423486820E+09  7.7254745441E+09
    59055 -3.3474034771E+09  7.7259379934E+09
    59155 -3.3454731834E+09  7.7202960063E+09
    59255 -3.3376542269E+09  7.7144211723E+09
    59355 -3.3438349107E+09  7.7150802359E+09
    59455 -3.3466889344E+09  7.7241846303E+09
    59555 -3.3434431335E+09  7.7318043421E+09
    59655 -3.3447479501E+09  7.7345900563E+09
    59755 -3.3464732948E+09  7.7285164584E+09
    59855 -3.3555216050E+09  7.7174248481E+09
    59955 -3.3455127346E+09  7.7243247706E+09
    60055 -3.3522664417E+09  7.7366892581E+09
    60155 -3.3700323412E+09  7.7416166965E+09
    60255 -3.3623071261E+09  7.7433274744E+09
    60355 -3.3540099001E+09  7.7415547066E+09
    60455 -3.3598961976E+09  7.7332391491E+09
    60555 -3.3458917778E+09  7.7328577386E+09
    60655 -3.3488092158E+09  7.7348374601E+09
    60755 -3.3515507221E+09  7.7315811930E+09
    60855 -3.3513209028E+09  7.7387496033E+09
    60955 -3.3498575036E+09  7.7493164090E+09
    61055 -3.3557682051E+09  7.7500584870E+09
    61155 -3.3502184814E+09  7.7516959133E+09
    61255 -3.3388328710E+09  7.7556839588E+09
    61355 -3.3471028542E+09  7.7558878446E+09
    61455 -3.3504605181E+09  7.7471538041E+09
    61555 -3.3442075088E+09  7.7379969020E+09
    61655 -3.3415943880E+09  7.7343288627E+09
    61755 -3.3649456925E+09  7.7361224551E+09
    61855 -3.3418865865E+09  7.7270741335E+09
    61955 -3.3528212827E+09  7.7352714046E+09
    62055 -3.3620051983E+09  7.7441398094E+09
    62155 -3.3443008213E+09  7.7401602944E+09
    62255 -3.3488194745E+09  7.7403914196E+09
    62355 -3.3515832605E+09  7.7474317475E+09
    62455 -3.3667226788E+09  7.7414009614E+09
    62555 -3.3544437508E+09  7.7356685035E+09
    62655 -3.3501086042E+09  7.7346809610E+09
    62755 -3.3569122248E+09  7.7343857822E+09
    62855 -3.3515077093E+09  7.7410041733E+09
    62955 -3.3573983549E+09  7.7356020802E+09
    63055 -3.3465185805E+09  7.7334496788E+09
    63155 -3.3414672251E+09  7.7336728073E+09
    63255 -3.3517307039E+09  7.7345366799E+09
    63355 -3.3579932313E+09  7.7365884796E+09
    63455 -3.3529089901E+09  7.7381938157E+09
    63555 -3.3443385156E+09  7.7324584249E+09
    63655 -3.3446763283E+09  7.7228518313E+09
    63755 -3.3442371883E+09  7.7329910862E+09
    63855 -3.3405506869E+09  7.7331989325E+09
    63955 -3.3537325674E+09  7.7305881583E+09
    64055 -3.3429677429E+09  7.7393790487E+09
    64155 -3.3540585751E+09  7.7388871859E+09
    64255 -3.3615509458E+09  7.7393406985E+09
    64355 -3.3665462140E+09  7.7372474216E+09
    64455 -3.3444034758E+09  7.7377022713E+09
    64555 -3.3451895661E+09  7.7316780663E+09
    64655 -3.3554897902E+09  7.7331118594E+09
    64755 -3.3452452395E+09  7.7344990427E+09
    64855 -3.3472667408E+09  7.7339952291E+09
    64955 -3.3599086720E+09  7.7398150916E+09
    65055 -3.3537660007E+09  7.7427999731E+09
    65155 -3.3589860541E+09  7.7467160342E+09
    65255 -3.3567120497E+09  7.7394732417E+09
    65355 -3.3520265815E+09  7.7397532115E+09
    65455 -3.3495516329E+09  7.7392733704E+09
    65555 -3.3447146676E+09  7.7453199095E+09
    65655 -3.3462958275E+09  7.7411328247E+09
    65755 -3.3503074276E+09  7.7426212460E+09
    65855 -3.3705537828E+09  7.7480738434E+09
    65955 -3.3412432081E+09  7.7375563161E+09
    66055 -3.3453826069E+09  7.7335988296E+09
    66155 -3.3415334515E+09  7.7405289333E+09
    66255 -3.3452935792E+09  7.7363048940E+09
    66355 -3.3381654378E+09  7.7384666411E+09
    66455 -3.3401949783E+09  7.7288764794E+09
    66555 -3.3407796977E+09  7.7241146669E+09
    66655 -3.3508375704E+09  7.7232747879E+09
    66755 -3.3376747037E+09  7.7184599274E+09
    66855 -3.3401645205E+09  7.7218566399E+09
    66955 -3.3440088250E+09  7.7275654875E+09
    67055 -3.3444328661E+09  7.7315244312E+09
    67155 -3.3450223330E+09  7.7258362275E+09
    67255 -3.3317298885E+09  7.7268506215E+09
    67355 -3.3433791672E+09  7.7300599828E+09
    67455 -3.3339181850E+09  7.7235051893E+09
    67555 -3.3518873840E+09  7.7265853456E+09
    67655 -3.3427526274E+09  7.7335969662E+09
    67755 -3.3520732259E+09  7.7402969528E+09
    67855 -3.3502001339E+09  7.7357078704E+09
    67955 -3.3544348158E+09  7.7320857410E+09
    68055 -3.3530053328E+09  7.7370175391E+09
    68155 -3.3499789620E+09  7.7377092883E+09
    68255 -3.3401730294E+09  7.7369911140E+09
    68355 -3.3441849314E+09  7.7338126516E+09
    68455 -3.3596253037E+09  7.7278203587E+09
    68555 -3.3319875297E+09  7.7285318707E+09
    68655 -3.3532529065E+09  7.7217668169E+09
    68755 -3.3379719793E+09  7.7249419581E+09
    68855 -3.3326240034E+09  7.7175735456E+09
    68955 -3.3375522361E+09  7.7182069915E+09
    69055 -3.3503320716E+09  7.7321362726E+09
    69155 -3.3607736031E+09  7.7451812212E+09
    69255 -3.3587911293E+09  7.7500792721E+09
    69355 -3.3589428481E+09  7.7433265306E+09
    69455 -3.3447655627E+09  7.7367180188E+09
    69555 -3.3497052059E+09  7.7326637603E+09
    69655 -3.3423037385E+09  7.7261693810E+09
    69755 -3.3471786081E+09  7.7289190673E+09
    69855 -3.3407844373E+09  7.7297064856E+09
    69955 -3.3463242004E+09  7.7281683904E+09
    70055 -3.3580449424E+09  7.7234951863E+09
    70155 -3.3512076695E+09  7.7235295230E+09
    70255 -3.3431888255E+09  7.7300044395E+09
    70355 -3.3483665657E+09  7.7399001308E+09
    70455 -3.3366815260E+09  7.7430634613E+09
    70555 -3.3476992382E+09  7.7420459180E+09
    70655 -3.3490665886E+09  7.7330762585E+09
    70755 -3.3516284672E+09  7.7318691382E+09
    70855 -3.3468750883E+09  7.7353326777E+09
    70955 -3.3439249410E+09  7.7348701741E+09
    71055 -3.3445460067E+09  7.7387587019E+09
    71155 -3.3471013767E+09  7.7342911161E+09
    71255 -3.3447084636E+09  7.7293660146E+09
    71355 -3.3348049193E+09  7.7316078416E+09
    71455 -3.3418403221E+09  7.7289087748E+09
    71555 -3.3474401359E+09  7.7194815020E+09
    71655 -3.3633199946E+09  7.7288176446E+09
    71755 -3.3581700074E+09  7.7311277269E+09
    71855 -3.3509946969E+09  7.7266561897E+09
    71955 -3.3510638169E+09  7.7269216859E+09
    72055 -3.3605025946E+09  7.7291994773E+09
    72155 -3.3506358327E+09  7.7240447016E+09
    72255 -3.3585343396E+09  7.7237765907E+09
    72355 -3.3473083685E+09  7.7247153218E+09
    72455 -3.3428538922E+09  7.7323523664E+09
    72555 -3.3443371273E+09  7.7325764180E+09
    72655 -3.3444365151E+09  7.7311126167E+09
    72755 -3.3350440965E+09  7.7323435861E+09
    72855 -3.3351386173E+09  7.7220126519E+09
    72955 -3.3361302718E+09  7.7133780576E+09
    73055 -3.3418779125E+09  7.7136893998E+09
    73155 -3.3243058189E+09  7.7172114499E+09
    73255 -3.3348984332E+09  7.7229129369E+09
    73355 -3.3434733607E+09  7.7185359014E+09
    73455 -3.3434026560E+09  7.7177885112E+09
    73555 -3.3263064142E+09  7.7144117800E+09
    73655 -3.3357247993E+09  7.7138270541E+09
    73755 -3.3515839191E+09  7.7176474530E+09
    73855 -3.3511725022E+09  7.7203063131E+09
    73955 -3.3444469062E+09  7.7214714102E+09
    74055 -3.3458212195E+09  7.7244268975E+09
    74155 -3.3382264451E+09  7.7272094673E+09
    74255 -3.3431859521E+09  7.7288138407E+09
    74355 -3.3491912927E+09  7.7327641546E+09
    74455 -3.3467583199E+09  7.7328069872E+09
    74555 -3.3572614523E+09  7.7389329403E+09
    74655 -3.3499589065E+09  7.7337693708E+09
    74755 -3.3463897812E+09  7.7165790912E+09
    74855 -3.3423855025E+09  7.7132679720E+09
    74955 -3.3444826646E+09  7.7057823422E+09
    75055 -3.3355528913E+09  7.7049456646E+09
    75155 -3.3464551762E+09  7.7135468587E+09
    75255 -3.3415995247E+09  7.7277657660E+09
    75355 -3.3463934745E+09  7.7330840114E+09
    75455 -3.3498293626E+09  7.7329869390E+09
    75555 -3.3420208168E+09  7.7307109997E+09
    75655 -3.3474197094E+09  7.7336307582E+09
    75755 -3.3438843128E+09  7.7422767324E+09
    75855 -3.3599160246E+09  7.7431785166E+09
    75955 -3.3443358886E+09  7.7284626164E+09
    76055 -3.3441880402E+09  7.7266679261E+09
    76155 -3.3476505777E+09  7.7253701450E+09
    76255 -3.3455743126E+09  7.7396469933E+09
    76355 -3.3571698227E+09  7.7372106201E+09
    76455 -3.3444117638E+09  7.7391078032E+09
    76555 -3.3512416875E+09  7.7394465650E+09
    76655 -3.3420312805E+09  7.7354410062E+09
    76755 -3.3412079230E+09  7.7333021447E+09
    76855 -3.3566451913E+09  7.7327056057E+09
    76955 -3.3367788111E+09  7.7246196332E+09
    77055 -3.3532043294E+09  7.7330616293E+09
    77155 -3.3390809716E+09  7.7310782782E+09
    77255 -3.3342794841E+09  7.7241345359E+09
    77355 -3.3405989971E+09  7.7211031370E+09
    77455 -3.3366445711E+09  7.7216592258E+09
    77555 -3.3374654871E+09  7.7229677515E+09
    77655 -3.3464059785E+09  7.7137284283E+09
    77755 -3.3374626496E+09  7.7153424104E+09
    77855 -3.3415913735E+09  7.7136754763E+09
    77955 -3.3263829462E+09  7.7103409711E+09
    78055 -3.3401417055E+09  7.7116012000E+09
    78155 -3.3393219676E+09  7.7147252262E+09
    78255 -3.3508203852E+09  7.7214529375E+09
    78355 -3.3538848480E+09  7.7204718773E+09
    78455 -3.3563777489E+09  7.7198984729E+09
    78555 -3.3428078016E+09  7.7226442766E+09
    78655 -3.3557851810E+09  7.7257737701E+09
    78755 -3.3397609745E+09  7.7264869472E+09
    78855 -3.3509120576E+09  7.7372986385E+09
    78955 -3.3422577061E+09  7.7381082511E+09
    79055 -3.3560211541E+09  7.7300024042E+09
    79155 -3.3455947383E+09  7.7331403483E+09
    79255 -3.3539768551E+09  7.7367795477E+09
    79355 -3.3605112904E+09  7.7400068012E+09
    79455 -3.3500290412E+09  7.7394874473E+09
    79555 -3.3512370471E+09  7.7330556571E+09
    79655 -3.3480884225E+09  7.7242387998E+09
    79755 -3.3476668866E+09  7.7166461996E+09
    79855 -3.3519438229E+09  7.7269890000E+09
    79955 -3.3460885270E+09  7.7435152175E+09
    80055 -3.3530497245E+09  7.7415123663E+09
    80155 -3.3443232921E+09  7.7394165428E+09
    80255 -3.3481910074E+09  7.7436003563E+09
    80355 -3.3547905299E+09  7.7343463700E+09
    80455 -3.3480924232E+09  7.7265688137E+09
    80555 -3.3475674686E+09  7.7280427488E+09
    80655 -3.3459981564E+09  7.7294072764E+09
    80755 -3.3403677227E+09  7.7311993037E+09
    80855 -3.3479053612E+09  7.7327337803E+09
    80955 -3.3484627830E+09  7.7338548658E+09
    81055 -3.3482665544E+09  7.7269377967E+09
    81155 -3.3504793298E+09  7.7305525122E+09
    81255 -3.3492718564E+09  7.7341932751E+09
    81355 -3.3442963483E+09  7.7310300151E+09
    81455 -3.3505627737E+09  7.7268112534E+09
    81555 -3.3521400273E+09  7.7315525264E+09
    81655 -3.3501716129E+09  7.7318193877E+09
    81755 -3.3416707740E+09  7.7353271666E+09
    81855 -3.3532445461E+09  7.7293491930E+09
    81955 -3.3491967482E+09  7.7327724320E+09
    82055 -3.3515603462E+09  7.7321233816E+09
    82155 -3.3515453380E+09  7.7279545398E+09
    82255 -3.3500501087E+09  7.7270718472E+09
    82355 -3.3472562869E+09  7.7288566222E+09
    82455 -3.3563802020E+09  7.7287199436E+09
    82555 -3.3453583364E+09  7.7308390284E+09
    82655 -3.3430816491E+09  7.7297038308E+09
    82755 -3.3507323129E+09  7.7323666331E+09
    82855 -3.3561011118E+09  7.7377455832E+09
    82955 -3.3505642127E+09  7.7437118079E+09
    83055 -3.3529394518E+09  7.7336430072E+09
    83155 -3.3498905666E+09  7.7280490708E+09
    83255 -3.3455851365E+09  7.7311124919E+09
    83355 -3.3529121202E+09  7.7362030633E+09
    83455 -3.3405139875E+09  7.7398264152E+09
    83555 -3.3513319683E+09  7.7491322383E+09
    83655 -3.3546694546E+09  7.7426113962E+09
    83755 -3.3540291199E+09  7.7337442779E+09
